123,60,6
66,19,0
85,26,0
81,11,0
62,3,7
60,1,7
70,12,8
122,50,26
75,16,18
71,11,0
89,4,0
90,14,0
134,64,15
90,2,0
89,6,0
82,3,0
158,71,28
100,7,0
93,4,0
101,5,0
110,1,0
102,2,0
113,20,2
105,4,0
103,0,0
101,0,0
73,0,0
69,9,0
105,7,0
119,35,11
96,23,0
98,19,2
119,46,1
150,72,23
122,54,15
118,44,15
53,14,0
103,52,0
146,93,49
149,84,30
88,6,8
77,0,2
57,0,0
82,11,7
88,9,4
94,12,0
86,14,0
82,5,0
110,42,7
76,0,0
101,14,20
125,32,24
109,0,0
96,11,4
89,15,4
76,14,0
93,28,6
91,25,0
63,0,0
67,5,0
82,2,3
106,2,0
134,79,48
98,14,3
146,80,58
106,37,30
